"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.09', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '-0.10', 'attention': '0.068', 'sensitivity': '-0.12', 'aptitude': '-0.11'}, 'semantics': ['change_life', 'housewife', 'know_well', 'finish_college', 'get_high_education']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.106', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.108', 'attention': '0.1', 'sensitivity': '0', 'aptitude': '0.109'}, 'semantics': ['better_cold', 'gulp', 'potable_liquid', 'liquid_beverage', 'ingest']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.71', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.75', 'attention': '0', 'sensitivity': '0.794', 'aptitude': '-0.58'}, 'semantics': ['jerk', 'weightlift', 'military_press', 'clean', 'bench_press']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.8', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.811', 'attention': '-0.63', 'sensitivity': '0', 'aptitude': '0.959'}, 'semantics': ['drama_critic', 'theater_critic', 'professional', 'art_critic', 'literary_critic']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.023', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.10', 'attention': '0.127', 'sensitivity': '-0.11', 'aptitude': '0.171'}, 'semantics': ['query', 'response', 'inquire', 'interrogation', 'inquiry']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.51', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '0.741', 'aptitude': '-0.8'}, 'semantics': ['sex', 'make_love', 'safe_sex', 'sexual_intercourse', 'become_aroused']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.109', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.127', 'attention': '0.069', 'sensitivity': '0.029', 'aptitude': '0.16'}, 'semantics': ['bourgeois', 'construct', 'set_down', 'basic_human_need', 'build_process']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.48', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.91', 'attention': '0.096', 'sensitivity': '-0.72', 'aptitude': '0.098'}, 'semantics': ['guilt', 'grief', 'sorrow', 'woe', 'remorse']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.731', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.864', 'attention': '-0.81', 'sensitivity': '0', 'aptitude': '0.52'}, 'semantics': ['set', 'pose', 'lay', 'intersperse', 'interleave']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.298', 'moodtags': ['#joy', '#joy'], 'sentics': {'pleasantness': '0.894', 'attention': '0', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['free_sex', 'meet_girl', 'fall_in_love', 'enjoy_time_together', 'infatuation']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.069', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.037', 'attention': '0.073', 'sensitivity': '0', 'aptitude': '0.098'}, 'semantics': ['placard', 'indication', 'road_sign', 'post_notice', 'street_sign']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.073', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.04', 'attention': '0.153', 'sensitivity': '-0.12', 'aptitude': '0.232'}, 'semantics': ['reach', 'elasticity', 'grow_long', 'extend_arm', 'tow']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.829', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.749', 'attention': '0.968', 'sensitivity': '0', 'aptitude': '0.77'}, 'semantics': ['grasp', 'grab', 'embrace', 'sensual', 'grip']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.048', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.077', 'sensitivity': '0', 'aptitude': '0.068'}, 'semantics': ['make_book', 'document', 'paper_write', 'readable', 'newspaper_write']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.71', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.80', 'attention': '0', 'sensitivity': '0.522', 'aptitude': '-0.83'}, 'semantics': ['administrator', 'executive', 'executive_director', 'chief', 'academic_administrator']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.038', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.062', 'sensitivity': '0', 'aptitude': '0.053'}, 'semantics': ['microscope', 'glimpse', 'peep', 'stare', 'observation']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.044', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.045', 'attention': '0', 'sensitivity': '0', 'aptitude': '0.088'}, 'semantics': ['loud_sound', 'thunder', 'rain_storm', 'sound_wave', 'rain_wind']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.11', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '-0.10', 'attention': '-0.04', 'sensitivity': '-0.12', 'aptitude': '-0.15'}, 'semantics': ['cry', 'cry_hard', 'weep', 'tear_eye', 'sob']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.621', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.944', 'sensitivity': '0', 'aptitude': '0.919'}, 'semantics': ['available', 'freely_available', 'population', 'crowd', 'majority']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.297', 'moodtags': ['#interest', '#interest'], 'sentics': {'pleasantness': '0', 'attention': '0.892', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['worship', 'trust', 'optimism', 'devotion', 'believe']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.574', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.84', 'attention': '0.883', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['proportion', 'weight_measurement', 'weight', 'measurement_device', 'measure_pound']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.499', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.729', 'attention': '0.767', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['live', 'let', 'allow', 'heap', 'opportunity']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.039', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.09', 'attention': '0.192', 'sensitivity': '-0.08', 'aptitude': '0.106'}, 'semantics': ['yacht', 'boat', 'sailboat', 'water_vehicle', 'speed_boat']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.332', 'moodtags': ['#joy', '#joy'], 'sentics': {'pleasantness': '0.997', 'attention': '0', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['sneer', 'start_laugh', 'hear_joke', 'smile_laugh', 'giggle']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.57', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.72', 'attention': '0', 'sensitivity': '-0.98', 'aptitude': '0'}, 'semantics': ['loss_oflife', 'chest_pain', 'die', 'tumor', 'end_life']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.61', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.86', 'attention': '0', 'sensitivity': '-0.99', 'aptitude': '0'}, 'semantics': ['lose_battle', 'surrender', 'beaten', 'military_action', 'lose_war']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.144', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.037', 'attention': '0.184', 'sensitivity': '0', 'aptitude': '0.211'}, 'semantics': ['crucifix', 'religious_icon', 'steeple', 'bless', 'jesus_crucify']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.12', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.15', 'attention': '0', 'sensitivity': '-0.12', 'aptitude': '-0.09'}, 'semantics': ['feel_ashamed', 'hunt_animal', 'play_dead', 'feel_confident', 'crazy']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.138', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.023', 'attention': '0.351', 'sensitivity': '-0.25', 'aptitude': '0.298'}, 'semantics': ['attitude', 'certainty', 'strong_feeling', 'thoughtful', 'tend']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.51', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '-0.72', 'aptitude': '-0.82'}, 'semantics': ['fable', 'story', 'saga', 'long_story', 'classic']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.12', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.111', 'attention': '0.187', 'sensitivity': '-0.09', 'aptitude': '0.161'}, 'semantics': ['express_opinion', 'nod_head', 'new_information', 'provide_information', 'sincere']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.039', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.034', 'attention': '-0.02', 'sensitivity': '0', 'aptitude': '0.057'}, 'semantics': ['female_television_connector', 'channel_selector', 'power_switch', 'tuner', 'radio']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.023', 'moodtags': ['#admiration', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '0', 'aptitude': '0.069'}, 'semantics': ['car_path', 'roadside', 'trail', 'intersection', 'under_bridge']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.679', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.719', 'attention': '-0.58', 'sensitivity': '0', 'aptitude': '0.739'}, 'semantics': ['poker_countenance', 'look', 'countenance', 'expression', 'aspect']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.027', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.039', 'attention': '0.08', 'sensitivity': '0', 'aptitude': '-0.03'}, 'semantics': ['display', 'pixel', 'visual_information', 'image', 'computer_monitor']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.751', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.825', 'attention': '-0.84', 'sensitivity': '0', 'aptitude': '0.581'}, 'semantics': ['plane_figure', 'oblong', 'heart', 'polygon', 'polygonal_shape']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.099', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.148', 'sensitivity': '0', 'aptitude': '0.148'}, 'semantics': ['status', 'basic_need', 'mandatory', 'fundamental', 'classification']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.91', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.94', 'attention': '0', 'sensitivity': '0.923', 'aptitude': '-0.87'}, 'semantics': ['put_in_jail', 'damage', 'cause_injury', 'send_to_jail', 'hurt_person']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.044', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.09', 'attention': '0.205', 'sensitivity': '-0.16', 'aptitude': '0.183'}, 'semantics': ['outcome', 'conclusion', 'problem', 'question_starter', 'effect']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.07', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.03', 'attention': '0.21', 'sensitivity': '-0.05', 'aptitude': '0.093'}, 'semantics': ['intellect', 'new_think', 'eureka', 'idea', 'cognition']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.051', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.069', 'sensitivity': '0', 'aptitude': '0.083'}, 'semantics': ['latch', 'restrict_access', 'knob', 'door_knob', 'gate']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.722', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.844', 'attention': '-0.77', 'sensitivity': '0', 'aptitude': '0.546'}, 'semantics': ['benefit', 'appanage', 'provision', 'gratuity', 'tip']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.595', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.912', 'attention': '-0.87', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['coyote', 'player', 'drift', 'hopeful', 'team']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.596', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.861', 'attention': '0.928', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['act_play', 'go_stage', 'pretend', 'play_violin', 'play_guitar']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.116', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.207', 'attention': '0.124', 'sensitivity': '-0.06', 'aptitude': '0.076'}, 'semantics': ['fuel', 'car', 'fossil_fuel', 'motorbike', 'natural_resource']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.51', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '0.727', 'aptitude': '-0.80'}, 'semantics': ['explanation', 'check', 'record', 'recital', 'disquisition']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.05', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.06', 'attention': '-0.01', 'sensitivity': '-0.11', 'aptitude': '0'}, 'semantics': ['raze', 'wreck', 'destroy', 'break', 'break_apart']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.62', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.97', 'attention': '0', 'sensitivity': '-0.91', 'aptitude': '0'}, 'semantics': ['harm', 'ouch', 'pain', 'damage', 'ache']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.12', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.15', 'attention': '0', 'sensitivity': '-0.12', 'aptitude': '-0.09'}, 'semantics': ['manipulate', 'become_depressed', 'prove_point', 'share_secret', 'misunderstand']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.80', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '-0.71', 'attention': '0', 'sensitivity': '0.794', 'aptitude': '-0.90'}, 'semantics': ['role_ham_actor', 'thespian', 'actor', 'histrion', 'ham_actor']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.51', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.71', 'attention': '0', 'sensitivity': '0.836', 'aptitude': '0'}, 'semantics': ['domestic', 'geezer', 'male', 'knacker', 'old']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.655', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.703', 'attention': '-0.60', 'sensitivity': '0', 'aptitude': '0.654'}, 'semantics': ['emotion', 'conditioned_emotional_response', 'conditioned_emotion', 'fright', 'reverence']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.541', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.709', 'attention': '0.915', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['carve', 'char', 'last_long_time', 'heat', 'fire_product']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.03', 'moodtags': ['#fear', '#fear'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '-0.11', 'aptitude': '0'}, 'semantics': ['year', 'week', 'century', 'reckon', 'november']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.152', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.049', 'attention': '0.212', 'sensitivity': '0', 'aptitude': '0.195'}, 'semantics': ['order_beer', 'order_dinner', 'order_drink', 'order_food', 'order_meal']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.113', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.057', 'attention': '0.194', 'sensitivity': '-0.2', 'aptitude': '0.288'}, 'semantics': ['belongership', 'possessive', 'possess', 'possession', 'belong']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.165', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.03', 'attention': '0.323', 'sensitivity': '-0.23', 'aptitude': '0.437'}, 'semantics': ['request', 'permission', 'proclamation', 'plea', 'ask']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.564', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '-0.73', 'sensitivity': '0', 'aptitude': '0.953'}, 'semantics': ['use_internet', 'surf_web', 'read_magazine', 'surf_net', 'read_letter']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.081', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.144', 'sensitivity': '0.031', 'aptitude': '0.129'}, 'semantics': ['money_unit', 'currency_unit', 'form_of_money', 'monetary_unit', 'paper_currency']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.868', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.905', 'attention': '0.779', 'sensitivity': '0', 'aptitude': '0.921'}, 'semantics': ['excitement', 'happiness', 'a_lot_of_sex', 'have_fun', 'feel_good']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.03', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.02', 'attention': '0', 'sensitivity': '0', 'aptitude': '-0.08'}, 'semantics': ['wait_turn', 'wait_line', 'stand_queue', 'get_line', 'carve_niche']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.455', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.609', 'attention': '0.597', 'sensitivity': '-0.23', 'aptitude': '0.398'}, 'semantics': ['near', 'pick_up', 'togetherness', 'gay', 'capture']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.078', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.062', 'attention': '0.062', 'sensitivity': '0', 'aptitude': '0.111'}, 'semantics': ['passengerler', 'tourist', 'passenger', 'explorer', 'adventurer']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.089', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.154', 'sensitivity': '-0.05', 'aptitude': '0.17'}, 'semantics': ['court_action', 'accessory', 'legal_document', 'short', 'protective_cover']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.052', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.051', 'attention': '-0.10', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['cookie', 'pie', 'doughnut', 'muffin', 'custard']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.73', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.73', 'attention': '0', 'sensitivity': '0.884', 'aptitude': '-0.60'}, 'semantics': ['natural_order', 'universe', 'existence', 'creation', 'cosmos']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.82', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '-0.73', 'attention': '0', 'sensitivity': '0.865', 'aptitude': '-0.87'}, 'semantics': ['jeer', 'bad_surprise', 'abrupt', 'rude', 'mocking']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.538', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.753', 'attention': '0', 'sensitivity': '0', 'aptitude': '0.86'}, 'semantics': ['carnival', 'circus', 'fair', 'rodeo', 'disneyland']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.237', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0.08', 'attention': '-0.46', 'sensitivity': '0.037', 'aptitude': '0.204'}, 'semantics': ['long_stick', 'wand', 'walk_stick', 'twig', 'cue']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.811', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0.687', 'attention': '-0.97', 'sensitivity': '0', 'aptitude': '0.769'}, 'semantics': ['honk', 'blate', 'churr', 'let_loose', 'sibilate']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.038', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.087', 'attention': '0.113', 'sensitivity': '-0.08', 'aptitude': '0'}, 'semantics': ['find_matchbox', 'strike_against', 'cigarette_lighter', 'matchbox', 'use_lighter']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.549', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.783', 'sensitivity': '0', 'aptitude': '0.864'}, 'semantics': ['dispersing_phase', 'generation', 'leptotene', 'safe_period', 'diplotene']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.627', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.674', 'attention': '-0.58', 'sensitivity': '0', 'aptitude': '0.628'}, 'semantics': ['sculptor', 'carving', 'art', 'art_craft', 'wood_product']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.823', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.854', 'attention': '-0.70', 'sensitivity': '0', 'aptitude': '0.912'}, 'semantics': ['shew', 'verify', 'affirm', 'prove', 'demonstrate']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.02', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.03', 'attention': '0', 'sensitivity': '0', 'aptitude': '-0.03'}, 'semantics': ['cobalt', 'use_construction', 'many_shades', 'dye', 'gray']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.087', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.201', 'sensitivity': '0.018', 'aptitude': '0.077'}, 'semantics': ['cent', 'dollar', 'euro', 'banknote', 'shilling']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.084', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.228', 'attention': '0.123', 'sensitivity': '-0.09', 'aptitude': '0'}, 'semantics': ['muscle', 'neck', 'shoulder', 'skeletal_system', 'bone_human']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.15', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.22', 'attention': '0', 'sensitivity': '-0.11', 'aptitude': '-0.12'}, 'semantics': ['give_up', 'failure', 'military_action', 'beaten', 'cost_fortune']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.07', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.11', 'attention': '0', 'sensitivity': '-0.16', 'aptitude': '0.062'}, 'semantics': ['tile_floor', 'wicker', 'miss', 'short_form', 'happy_together']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.83', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.95', 'attention': '0', 'sensitivity': '0.694', 'aptitude': '-0.83'}, 'semantics': ['raid', 'come_in', 'foray_into', 'obtrude_upon', 'get_into']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.14', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.24', 'attention': '0', 'sensitivity': '-0.05', 'aptitude': '-0.12'}, 'semantics': ['collide', 'hold_two_together', 'fall_down_flight_stair', 'install_window', 'spring_up']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.59', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '-0.80', 'aptitude': '-0.97'}, 'semantics': ['fallacy', 'falsehood', 'lie_court', 'cover_face', 'dishonesty']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.14', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '-0.10', 'attention': '0', 'sensitivity': '-0.11', 'aptitude': '-0.20'}, 'semantics': ['siege', 'conflict', 'enemy', 'fight', 'bloodshed']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.091', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.059', 'attention': '0.132', 'sensitivity': '-0.12', 'aptitude': '0.201'}, 'semantics': ['join', 'include', 'link', 'bring_together', 'heap']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.044', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.07', 'sensitivity': '0', 'aptitude': '0.063'}, 'semantics': ['microscope', 'glimpse', 'see', 'stare', 'observation']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.036', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.066', 'sensitivity': '0', 'aptitude': '0.042'}, 'semantics': ['bloom', 'daisy', 'clover', 'tulip', 'daffodil']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.112', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.03', 'attention': '0.212', 'sensitivity': '-0.17', 'aptitude': '0.33'}, 'semantics': ['arrive', 'tow', 'take', 'permission', 'continue']}"
"cocktail","{'polarity_value': 'negative', 'polarity_intense': '-0.7', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.61', 'attention': '0', 'sensitivity': '0.513', 'aptitude': '-0.97'}, 'semantics': ['conserve', 'preserve', 'strawberry_jam', 'strawberry_preserves', 'dessert']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.061', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.04', 'attention': '0.182', 'sensitivity': '-0.11', 'aptitude': '0.167'}, 'semantics': ['multiple_choices', 'final_exam', 'grade', 'evaluation', 'school_grade']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.526', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.865', 'attention': '0.712', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['laugh_loudly', 'walk_out_dog', 'laugh_out_loud', 'walk_out', 'feel_emotion']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.028', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.018', 'attention': '0', 'sensitivity': '0', 'aptitude': '0.065'}, 'semantics': ['bedsheet', 'cover', 'quilt', 'comforter', 'modesty']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.629', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.95', 'attention': '0.937', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['good_price', 'cheap_price', 'bargain', 'charge_money', 'good_buy']}"
"cocktail","{'polarity_value': 'positive', 'polarity_intense': '0.628', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.913', 'sensitivity': '0', 'aptitude': '0.97'}, 'semantics': ['give', 'gift_wrap', 'give_away', 'donate', 'wrap_gift']}"
